cust_id,target,tag
id00584317,0.3412872713318718,1
id00746896,0.34128496568837546,1
id00563524,0.3412538775336808,1
id00507105,0.34125383834403317,1
id00581210,0.34125197555922987,1
id00604492,0.34123161847055533,1
id00655658,0.3411850069878136,1
id00522963,0.3411763679643273,1
id00603693,0.3411634868739681,1
id00502409,0.34111781304766026,1
id00707604,0.34111693894057443,1
id00559474,0.3411154336443149,1
id00635614,0.3410908829133785,1
id00594616,0.34108262641030407,1
id00637183,0.3410794683173395,1
id00711027,0.341047589763467,1
id00514159,0.3410462059628059,1
id00594942,0.3410155986013009,1
id00596427,0.34097412419167905,1
id00559791,0.34092499442254265,1
id00669262,0.34090726509574637,1
id00556911,0.3409000767254591,1
id00660849,0.3408990950677996,1
id00582392,0.3408797294851439,1
id00629766,0.34087924198102165,1
id00552638,0.34087608512054307,1
id00607685,0.3408741958706151,1
id00610212,0.3408418979308338,1
id00506842,0.3408273767566933,1
id00571295,0.3407797355407488,1
id00685097,0.34077403479983803,1
id00580462,0.34076143956165195,1
id00607829,0.3407421539729382,1
id00745161,0.3407369812868272,1
id00582584,0.34072887057398465,1
id00662203,0.3407076061078736,1
id00563680,0.34067363103007264,1
id00708972,0.34065877939239825,1
id00545995,0.34065722311577307,1
id00552343,0.3406534430118376,1
id00512838,0.34064517620218737,1
id00572745,0.3406265672832595,1
id00567682,0.3405860579140428,1
id00555647,0.34058436260882524,1
id00630565,0.3405836613313042,1
id00627768,0.3405635500568411,1
id00680271,0.3405556634397419,1
id00725460,0.34055176303927787,1
id00676093,0.3405093220681326,1
id00701144,0.3404702719066896,1
id00569680,0.34046487266365344,1
id00615724,0.34043902123978453,1
id00608555,0.34043715607054853,1
id00660192,0.34040460811310846,1
id00683704,0.3403728557520675,1
id00547455,0.34035909091768246,1
id00592071,0.34034592190838403,1
id00570673,0.3403289692814314,1
id00588292,0.3403232441339698,1
id00730246,0.3402999041571629,1
id00643313,0.34029100803817625,1
id00561631,0.34025423107726627,1
id00594267,0.3402424021548918,1
id00686706,0.3402413440905936,1
id00743870,0.34022463026137073,1
id00614913,0.34021067380396414,1
id00584522,0.3401967815488032,1
id00710864,0.3401942256053441,1
id00542440,0.34018051500629803,1
id00558247,0.34015857598881016,1
id00615647,0.34015365438589895,1
id00600549,0.340131523116773,1
id00593278,0.3400789884273664,1
id00604179,0.34003389475431733,1
id00560182,0.34002607381136424,1
id00657995,0.3400237536423052,1
id00614324,0.3400192292473229,1
id00512972,0.33999350334892164,1
id00707622,0.33998338959390895,1
id00647370,0.3399549327255318,1
id00644640,0.33991609150205804,1
id00568521,0.3398902746607224,1
id00570061,0.3398558849934737,1
id00695595,0.33982942541431993,1
id00593807,0.33979055159411775,1
id00564257,0.3397857219908742,1
id00521549,0.33978419469563614,1
id00600861,0.33970581390826676,1
id00606439,0.33969051179361054,1
id00662537,0.3396866555025209,1
id00606233,0.33966952735933215,1
id00570629,0.33965764167740237,1
id00583859,0.3396371590868391,1
id00700200,0.339622553198834,1
id00560063,0.33960760887472446,1
id00509861,0.33959277755188777,1
id00582940,0.33958082364138564,1
id00690947,0.3395570086771395,1
id00718019,0.33950569617025866,1
id00577315,0.33949288449910814,1
id00584242,0.33948512496346206,1
id00676421,0.3394751622814197,1
id00580611,0.3394729358361234,1
id00736128,0.3394720039066483,1
id00538694,0.3394411732865899,1
id00582425,0.33942910373487833,1
id00562424,0.3394068029861886,1
id00579928,0.3394061368152637,1
id00654328,0.3393952546056002,1
id00637527,0.33937906871785994,1
id00534743,0.33937027573745043,1
id00555399,0.3393666058081772,1
id00650926,0.3393204953553675,1
id00600944,0.3393164293657108,1
id00503745,0.3392996923778084,1
id00538595,0.3392757329909186,1
id00637758,0.33927157846760353,1
id00594185,0.33927019428106014,1
id00580569,0.33924652635213143,1
id00658699,0.33923976783081233,1
id00518744,0.3392195106776514,1
id00539210,0.3391988737165682,1
id00704179,0.33919545271582874,1
id00611653,0.33916677589172195,1
id00728992,0.3391427252544769,1
id00678015,0.3391355419116103,1
id00506815,0.3391159038746521,1
id00582512,0.3390727328082628,1
id00502743,0.3390318722897688,1
id00555829,0.3390102231463564,1
id00582430,0.3390029862549202,1
id00668105,0.338997313238197,1
id00593444,0.33895914749146494,1
id00580627,0.3389273832401697,1
id00566239,0.3389198353692154,1
id00721473,0.3389133776767433,1
id00633620,0.33887516990401334,1
id00714496,0.3388716944263638,1
id00654467,0.3388461065083989,1
id00665952,0.3387753059914948,1
id00636676,0.33877412674986584,1
id00567358,0.33875323010928376,1
id00683533,0.338747675885662,1
id00502500,0.3387295230583532,1
id00569954,0.3387063814062145,1
id00519365,0.3387027986574138,1
id00541660,0.33869795707197703,1
id00620030,0.33864165121888323,1
id00634799,0.33863823642473606,1
id00592444,0.3385623226471984,1
id00580791,0.33854898210135737,1
id00515506,0.33850589494475564,1
id00682907,0.3384751737957388,1
id00554060,0.33844689480728596,1
id00702488,0.3384055677409214,1
id00606356,0.338389923558927,1
id00628298,0.3383807819090046,1
id00534238,0.33835917772857843,1
id00735332,0.33833828278338757,1
id00665934,0.3383217510732181,1
id00550317,0.3383072263005359,1
id00682009,0.3382996131706695,1
id00583850,0.3382784882662754,1
id00593704,0.33827583396695415,1
id00529384,0.3382691904932272,1
id00749577,0.33824342831283727,1
id00612924,0.3382425032494139,1
id00519863,0.33822041466728836,1
id00598730,0.33820633875509065,1
id00529693,0.33820487333212057,1
id00606122,0.3381903083444492,1
id00696420,0.33815222184131954,1
id00655441,0.3381450398749303,1
id00721608,0.33814419105878674,1
id00653130,0.3381402132190727,1
id00564384,0.3381240574974115,1
id00721928,0.3381101070536335,1
id00554294,0.3381085318253155,1
id00711155,0.3381054943634513,1
id00570096,0.33809231730297007,1
id00696284,0.3380705527839577,1
id00609292,0.33806081290752377,1
id00658630,0.33805609380846446,1
id00657529,0.33804189575555676,1
id00523700,0.3380068608973618,1
id00622935,0.33800206696807217,1
id00544194,0.337979054252921,1
id00539678,0.33797410431087044,1
id00580284,0.33792239644853017,1
id00616312,0.33790128384892054,1
id00594734,0.3378904632725349,1
id00515196,0.3377784094756433,1
id00660928,0.3377468791496626,1
id00651264,0.3377397264940867,1
id00725101,0.33772370060342366,1
id00581651,0.33771613587890636,1
id00698993,0.3376783463181548,1
id00717699,0.33765370568360376,1
id00524207,0.33761641387575075,1
id00678270,0.33759790642497217,1
id00560915,0.3375900251728151,1
id00739155,0.3375806861957448,1
id00740883,0.3375559883712554,1
id00510619,0.33754760260999384,1
id00505707,0.33752237982404887,1
id00713700,0.33752012691491784,1
id00578415,0.33751522120893296,1
id00559569,0.3375098500748994,1
id00670816,0.3374984716014652,1
id00607959,0.3374803686013277,1
id00502769,0.3374754948312013,1
id00583954,0.3374393091156268,1
id00688912,0.33741027818710095,1
id00571566,0.3374094066619441,1
id00580653,0.3373791546135999,1
id00610705,0.33737736693613307,1
id00724143,0.3373570036258298,1
id00550772,0.3373530885652371,1
id00567335,0.3372780266105833,1
id00516382,0.3372192709709577,1
id00683057,0.33711758262126695,1
id00595691,0.3370866920040445,1
id00568410,0.33707835735583547,1
id00677237,0.33706453915896556,1
id00557958,0.3370477815131332,1
id00637285,0.33704678007096883,1
id00590836,0.33702677383491175,1
id00583464,0.3370210331318031,1
id00513497,0.33701746513593617,1
id00581428,0.33701061237111174,1
id00587895,0.33700323586241765,1
id00711748,0.3369092422952585,1
id00609488,0.33690513966618196,1
id00595589,0.33690136632770185,1
id00535481,0.3368602365469344,1
id00616476,0.3368551981882208,1
id00638184,0.33685443529172976,1
id00556233,0.3368478675930916,1
id00527475,0.33683538853593786,1
id00513288,0.3368310255099526,1
id00567347,0.33683035118628096,1
id00593563,0.3368186494385897,1
id00651984,0.33681743794574703,1
id00559764,0.3367796290094364,1
id00604649,0.3367766175588067,1
id00590014,0.33677518946710205,1
id00608088,0.33677046588244186,1
id00516976,0.3367679031266752,1
id00592028,0.33674074292985584,1
id00580381,0.33673693069039773,1
id00745306,0.3367352800089584,1
id00610050,0.33666715750121645,1
id00703413,0.3366602379762555,1
id00597161,0.33664761720577263,1
id00547408,0.33663568166477403,1
id00636357,0.3366308217628508,1
id00747124,0.33657724078657264,1
id00559471,0.3365594393768071,1
id00684562,0.33655004280129236,1
id00574462,0.3365272859687311,1
id00663607,0.3365157081322202,1
id00534571,0.33650528094836096,1
id00567730,0.3365004426092265,1
id00581685,0.33647326739235006,1
id00533861,0.336472102767092,1
id00693771,0.3363814962296477,1
id00604158,0.33637443760933505,1
id00592253,0.3363432723706204,1
id00566946,0.3362970654453629,1
id00571677,0.3362125824525224,1
id00706983,0.33620473358684233,1
id00605865,0.3362017978668718,1
id00526550,0.3361937518775027,1
id00571660,0.3361703104740707,1
id00603695,0.3361669150585817,1
id00717543,0.33615506099117437,1
id00576771,0.33614101332254337,1
id00530570,0.33610954384786684,1
id00745564,0.33610720968143315,1
id00643533,0.33610687452745147,1
id00631906,0.33610083475903835,1
id00579372,0.336100100650763,1
id00607448,0.33606871187755916,1
id00661724,0.3360480194485682,1
id00582258,0.3360460330770778,1
id00589636,0.3360361773219008,1
id00604482,0.3360314943922153,1
id00740695,0.33603029737817197,1
id00534352,0.3360236207048048,1
id00666096,0.33601301309537307,1
id00571463,0.33599979654914147,1
id00577794,0.33598089266970327,1
id00571895,0.33590940075071496,1
id00596303,0.3359020977622765,1
id00709806,0.3358885262065099,1
id00694646,0.33588332391400305,1
id00623325,0.3358823279243159,1
id00571741,0.3358765881935027,1
id00579102,0.3358718447824076,1
id00712736,0.3358651216807013,1
id00515654,0.3357910693522249,1
id00708611,0.33575917047541104,1
id00544069,0.3357566233965546,1
id00716820,0.3357467543025183,1
id00635622,0.3356979435681536,1
id00733519,0.3356848838285359,1
id00605231,0.335656046585645,1
id00559504,0.3356530354194396,1
id00603082,0.3356514008862734,1
id00578010,0.33563738748888505,1
id00583226,0.33563511151872016,1
id00656147,0.33562228328865296,1
id00676788,0.33559894189874556,1
id00534761,0.3355867308135207,1
id00641478,0.3355750336735281,1
id00582633,0.3355338642993996,1
id00639592,0.3355325125663605,1
id00584213,0.33552105612288746,1
id00739477,0.33551354512034465,1
id00661431,0.3355131966594854,1
id00555891,0.3354964232783281,1
id00585084,0.3354915586877711,1
id00624156,0.3354639052594035,1
id00603156,0.3354528822373832,1
id00643908,0.3354515885436905,1
id00542502,0.3354398635778126,1
id00610383,0.33543252112565386,1
id00700861,0.3354292093243322,1
id00677666,0.3354238056610027,1
id00514664,0.3354222161620512,1
id00735619,0.33539059051867764,1
id00696907,0.33539053636550964,1
id00726626,0.3353855175529881,1
id00560318,0.3353825744346477,1
id00549694,0.3353635610010708,1
id00593220,0.33535994643504,1
id00542827,0.3353501614217017,1
id00666504,0.3353473079282983,1
id00500649,0.3353438648147155,1
id00727282,0.3353368347232699,1
id00605276,0.33532923411321514,1
id00545340,0.33531284841885284,1
id00695944,0.33530037100415633,1
id00620014,0.3352051720926006,1
id00556130,0.335181246742926,1
id00598252,0.3351779955740483,1
id00706206,0.3351728859474044,1
id00665672,0.3351701375742966,1
id00614293,0.3351500364548215,1
id00690530,0.335071207851132,1
id00571476,0.3350476882958205,1
id00572486,0.3350359695646308,1
id00732273,0.33499610263390384,1
id00711881,0.334986498603317,1
id00566779,0.33494771869463935,1
id00561288,0.33491386073545193,1
id00734988,0.3348154561848594,1
id00506037,0.33480328985552404,1
id00581767,0.3347892138379373,1
id00607078,0.3347041816984795,1
id00648778,0.33466501996998976,1
id00615788,0.33462200111149804,1
id00655097,0.33460834440699144,1
id00688484,0.33460493645279815,1
id00582021,0.3346017270822855,1
id00658291,0.3345708938258182,1
id00584620,0.3345278027608422,1
id00642416,0.3345271215668342,1
id00546502,0.3345247866738677,1
id00603395,0.3345084979565,1
id00608115,0.33450763728702465,1
id00708656,0.33450683365967565,1
id00581910,0.3344947195359129,1
id00504329,0.3344916774815289,1
id00524797,0.3344641491472797,1
id00592051,0.33446393359669985,1
id00719064,0.33445248356883106,1
id00616071,0.334414909004915,1
id00725137,0.3344070692151409,1
id00583660,0.3344014620339365,1
id00656991,0.3343944675187723,1
id00618939,0.33437099996312397,1
id00554696,0.3343678979465221,1
id00561390,0.33436324989117155,1
id00593830,0.33435229008710865,1
id00527947,0.33434373323996386,1
id00583729,0.3343037334076212,1
id00557793,0.33425368188597077,1
id00501436,0.3342312135313092,1
id00639011,0.33422159549299646,1
id00511112,0.3342115217352207,1
id00592336,0.3342042597283651,1
id00583807,0.334193253713636,1
id00583885,0.3341736976535408,1
id00604954,0.3341646115119455,1
id00595862,0.3341032544030144,1
id00634549,0.33409487674996063,1
id00639277,0.33404661522969537,1
id00503625,0.33402960943494653,1
id00502010,0.33394772893464836,1
id00629887,0.333933933501788,1
id00592645,0.333921784549861,1
id00624723,0.3339074780303372,1
id00704948,0.3339020375939839,1
id00581148,0.3338774422771889,1
id00725488,0.33386535078258933,1
id00513007,0.33386465282923516,1
id00699165,0.33386305072141015,1
id00734655,0.3338610461243325,1
id00636249,0.3338562006845423,1
id00723734,0.33384291288320456,1
id00713819,0.3338128486894672,1
id00641268,0.3337404251681643,1
id00623361,0.33373503627938966,1
id00683946,0.33373007196696597,1
id00582071,0.33372529031225245,1
id00531028,0.3337174146852749,1
id00559950,0.33370845078416383,1
id00608501,0.33367748986847423,1
id00716511,0.3336743510118989,1
id00748614,0.33366136826432535,1
id00519008,0.3336573850572734,1
id00696472,0.333655865473348,1
id00592136,0.33362868237505067,1
id00599654,0.3335943200300788,1
id00609074,0.33359333521613976,1
id00654920,0.333588454869034,1
id00597034,0.3335664924223639,1
id00615163,0.3335468818213211,1
id00654535,0.33354048883068577,1
id00731663,0.3335252343173162,1
id00584210,0.3334717503083545,1
id00558524,0.33347040855177124,1
id00618767,0.3334374540723175,1
id00717855,0.33341978652653853,1
id00604684,0.3334055783874933,1
id00696606,0.33340513725278464,1
id00545822,0.33338688488727525,1
id00735684,0.33337979349781754,1
id00577846,0.33337621404314977,1
id00563397,0.3333687390482418,1
id00745168,0.3333578190449069,1
id00694205,0.33335680074988855,1
id00583663,0.33335246133203705,1
id00564031,0.333343028287521,1
id00582101,0.33333513447591584,1
id00607119,0.3333202243877197,1
id00555507,0.33331835626353773,1
id00669776,0.3332966180946015,1
id00577422,0.33322554619253303,1
id00529048,0.33319677754689414,1
id00581719,0.33318576448483644,1
id00678603,0.33317649736831983,1
id00584217,0.3331558627427811,1
id00599908,0.33313860901664355,1
id00503281,0.3331339495482891,1
id00700839,0.33313386146672797,1
id00536826,0.33311854948864733,1
id00655180,0.3331144999630332,1
id00621473,0.33310488652596615,1
id00606213,0.3330886639002029,1
id00694064,0.3330536329153264,1
id00744911,0.33301990353764316,1
id00566510,0.3329993324633559,1
id00595180,0.3329937393551385,1
id00557451,0.3329859369905116,1
id00556977,0.33298434433227714,1
id00668935,0.33296950647338147,1
id00595742,0.3329472665136397,1
id00591163,0.33293233690530966,1
id00558168,0.33291986512247734,1
id00623896,0.33290428335576744,1
id00639930,0.332896671066506,1
id00601723,0.3328670724500874,1
id00632743,0.3328137582551047,1
id00704280,0.3327975425580103,1
id00705632,0.33274754146940405,1
id00552095,0.33273195408464296,1
id00615529,0.3327275314967872,1
id00572081,0.3327136592823203,1
id00566836,0.33271267669412663,1
id00580948,0.3326845185982484,1
id00504607,0.33267873333030895,1
id00583418,0.3326457453476528,1
id00579406,0.33262004493716457,1
id00621123,0.3326155403482446,1
id00748257,0.3325989528056713,1
id00680447,0.33257636118651124,1
id00635188,0.33255190836739934,1
id00619577,0.3324752122780373,1
id00546214,0.3324729271292741,1
id00615917,0.33246619776788966,1
id00659697,0.332459899648816,1
id00596342,0.33245563919558563,1
id00525923,0.33244357730609525,1
id00741818,0.33239703480577076,1
id00615896,0.3323956290228869,1
id00569112,0.33238931437963726,1
id00574262,0.3323790846368531,1
id00511595,0.33235247301163784,1
id00551383,0.33232639243281226,1
id00506336,0.3323124808611325,1
id00592470,0.33230918635742557,1
id00567588,0.3323026635614298,1
id00641186,0.3322997082239178,1
id00734335,0.3322893500887673,1
id00549089,0.3322578570780487,1
id00561719,0.3322516558541662,1
id00664255,0.33221737978281296,1
id00666234,0.3322120439667916,1
id00599044,0.33218783935438323,1
id00655404,0.33216998347693566,1
id00664659,0.33214899796218017,1
id00635016,0.33212451947287713,1
id00576281,0.33211057342462924,1
id00624422,0.3320986595594329,1
id00608863,0.3320961436781248,1
id00646290,0.33209338668407407,1
id00541469,0.33208651474876005,1
id00531544,0.3320437925016185,1
id00746432,0.33201514455705183,1
id00587174,0.3319813675588638,1
id00609124,0.33195366376282576,1
id00688050,0.3319473731284327,1
id00744560,0.33194041798941115,1
id00653566,0.33193123081386483,1
id00604353,0.3319044771852103,1
id00590559,0.3319042104155556,1
id00598088,0.33188993874502976,1
id00591017,0.3318873753595463,1
id00578790,0.3318787173878564,1
id00591229,0.3318494686570257,1
id00664191,0.3318365192110969,1
id00559031,0.33177794917041364,1
id00697626,0.33177425540313404,1
id00683579,0.3317563807951209,1
id00615658,0.3317553973993596,1
id00742761,0.33170688586116054,1
id00665328,0.3317067734678914,1
id00693615,0.3317025450510306,1
id00595849,0.3316991162394325,1
id00603993,0.3316963468985699,1
id00605932,0.33168283856987074,1
id00584641,0.3316329744496662,1
id00606207,0.33162871968916613,1
id00576097,0.3315961821074086,1
id00517802,0.33159435870271553,1
id00654765,0.3315928415823736,1
id00533840,0.33156098876459994,1
id00736034,0.3315416936771246,1
id00584012,0.33153406814375885,1
id00606549,0.33150662617118287,1
id00570660,0.33150051934683267,1
id00558153,0.33150017275677524,1
id00679534,0.3314923673436179,1
id00603433,0.33147746203573886,1
id00504190,0.331424079915584,1
id00681247,0.3314138734634116,1
id00566801,0.3314088812781743,1
id00702039,0.3313801968983104,1
id00582283,0.33137558866888883,1
id00732116,0.3313605133708109,1
id00516960,0.3313598576287506,1
id00593762,0.33131502746870783,1
id00584979,0.33129924453484116,1
id00518116,0.33129527683585785,1
id00683535,0.3312549665696926,1
id00712378,0.3312453239426695,1
id00595672,0.3312277593105947,1
id00724275,0.3312100236365321,1
id00556488,0.33120495481810946,1
id00646823,0.3312049361462175,1
id00605281,0.33120217429029236,1
id00645161,0.33119423033827555,1
id00543185,0.3311804401836913,1
id00516102,0.3311587197299445,1
id00671785,0.3311550303404535,1
id00593941,0.33113851443598286,1
id00521594,0.3311306488655912,1
id00701281,0.33112013179360494,1
id00571029,0.33109166036451876,1
id00596279,0.33108159188454955,1
id00557195,0.33106866466097595,1
id00591376,0.33105568141084474,1
id00580235,0.3310510492246835,1
id00595599,0.33102601569957707,1
id00700919,0.3310023753849337,1
id00654491,0.3309971665873426,1
id00558717,0.3309889925245261,1
id00614142,0.33098323829402615,1
id00603301,0.33097944774592075,1
id00631307,0.330949419551579,1
id00747994,0.3309458585287346,1
id00520476,0.3309351815880255,1
id00596179,0.330927871330332,1
id00522766,0.330918334286803,1
id00603881,0.33087357888607344,1
id00593549,0.3308348408580989,1
id00701811,0.3308326757535332,1
id00697841,0.33081701417056264,1
id00605202,0.3307751932077636,1
id00593909,0.33073987530382304,1
id00579981,0.330702525016814,1
id00569212,0.33068784011516095,1
id00706628,0.330653111823973,1
id00583643,0.33057373358443587,1
id00741138,0.3305425669310167,1
id00571717,0.33051610988426994,1
id00672214,0.3304513656712139,1
id00675790,0.3304261899874835,1
id00567841,0.33038724188764257,1
id00721573,0.3303659026338779,1
id00730081,0.3303621518061534,1
id00723081,0.3303509075021911,1
id00729559,0.33033454027290937,1
id00609329,0.3303166781768265,1
id00499901,0.3302843245657232,1
id00593765,0.33027936438184635,1
id00743159,0.33027763349785333,1
id00747768,0.3302640998695814,1
id00656333,0.33025445842345696,1
id00620961,0.3302090564278139,1
id00677329,0.33019187979785797,1
id00637320,0.330184248937331,1
id00589121,0.33018262051135594,1
id00584020,0.3301780355388206,1
id00556888,0.33017004856281207,1
id00503715,0.33013129526782603,1
id00502028,0.33013125598150284,1
id00711504,0.3301098472277846,1
id00689179,0.3300919609759099,1
id00614960,0.33009066376521146,1
id00555192,0.33006283533354136,1
id00582176,0.3300586712531676,1
id00620309,0.3300380188330925,1
id00556164,0.3299935911213421,1
id00555655,0.3299720225195614,1
id00739407,0.3299654247538833,1
id00560081,0.3299579333122765,1
id00579576,0.32992750734546583,1
id00515627,0.3299034789331775,1
id00615125,0.3298921923580443,1
id00695192,0.32987257391992764,1
id00555181,0.32984881897544643,1
id00690242,0.3298385756327583,1
id00730438,0.32982182967301416,1
id00630656,0.32982158516941634,1
id00557980,0.3298185902596722,1
id00577725,0.3297914175186394,1
id00610211,0.32975871726669637,1
id00582142,0.32975460481223173,1
id00543776,0.3297432857988294,1
id00671553,0.3297137056479486,1
id00608252,0.32968643228889877,1
id00730007,0.3296609437184059,1
id00608223,0.32965397375838096,1
id00702162,0.3296229282150092,1
id00592646,0.3296165296141534,1
id00611505,0.3296055607421436,1
id00722706,0.3295900412867175,1
id00572004,0.3295822189372534,1
id00619945,0.3295819960660191,1
id00526761,0.3295760819254864,1
id00691317,0.3295592615364971,1
id00572418,0.32952382028156013,1
id00603587,0.32947845818062305,1
id00543638,0.32947342203317426,1
id00596670,0.32947083011202266,1
id00593075,0.3294638762308194,1
id00702319,0.32944431152863374,1
id00556259,0.3294382396789062,1
id00610938,0.32941590011730765,1
id00640036,0.3293887480215088,1
id00644816,0.3293834474172277,1
id00671585,0.3293528178403534,1
id00568001,0.3293352546737177,1
id00700357,0.329333243872062,1
id00556671,0.3292869680413138,1
id00571335,0.32924749925458674,1
id00677516,0.32924612257233316,1
id00594527,0.3292454442354652,1
id00595226,0.3292158236444702,1
id00509774,0.3292138693984911,1
id00659118,0.3291379006626114,1
id00569317,0.3291216881222356,1
id00724914,0.32911580314718597,1
id00642900,0.3291029552277483,1
id00592638,0.32910290669680914,1
id00729610,0.32903867309397034,1
id00606925,0.32903319654043167,1
id00607869,0.3290210361323039,1
id00720253,0.32901646808105395,1
id00678645,0.3290155938762921,1
id00671141,0.328999554592661,1
id00748365,0.3289968625345993,1
id00604512,0.32899405902081136,1
id00529150,0.3289898818304798,1
id00570083,0.32898199118410937,1
id00598790,0.32893909568578245,1
id00704117,0.32891529348053544,1
id00563889,0.32891313082118906,1
id00597771,0.3288596210091435,1
id00573260,0.328840430490918,1
id00616025,0.3288379348824715,1
id00556514,0.32881198723977045,1
id00545361,0.32880934416328506,1
id00564522,0.328794625623166,1
id00572052,0.32879232503897426,1
id00610379,0.3287922196138638,1
id00537466,0.3287920839202811,1
id00640853,0.32879052523306873,1
id00526410,0.32878685630503457,1
id00581002,0.3287717003280965,1
id00613231,0.3287567250604127,1
id00614230,0.32872602200698475,1
id00614231,0.3287180040983672,1
id00573238,0.3286967280668026,1
id00715887,0.32868002983436395,1
id00535134,0.32867792984563615,1
id00501941,0.32867609201013287,1
id00702867,0.32864802908242857,1
id00559049,0.3286285613210464,1
id00739015,0.328611611378778,1
id00526420,0.32860159032532554,1
id00559686,0.32859902181197703,1
id00557344,0.328573544932423,1
id00680489,0.32856905068541875,1
id00594475,0.328558409298993,1
id00567686,0.328550764575205,1
id00573290,0.3285357756506187,1
id00647051,0.3284617648466902,1
id00659451,0.32840296134390623,1
id00588068,0.32839761267881407,1
id00606096,0.32835553168088333,1
id00591783,0.3283531870829149,1
id00569949,0.32834870186732107,1
id00594490,0.32834625756164343,1
id00504023,0.3283085506886439,1
id00637849,0.3282457337226976,1
id00616697,0.3282445821750341,1
id00713440,0.32823731771869985,1
id00563486,0.328236642089466,1
id00672456,0.32823366333976034,1
id00594349,0.32821573906694657,1
id00584370,0.3281983670502572,1
id00585381,0.32818098704806903,1
id00560098,0.32817070568795537,1
id00680664,0.3281022568604527,1
id00685668,0.32809514694204633,1
id00629307,0.3280872386704085,1
id00606534,0.3280833309736089,1
id00722401,0.32803720734027286,1
id00608740,0.3280277391353111,1
id00725146,0.3280218419408813,1
id00557649,0.32801974985331656,1
id00526093,0.3280113022876206,1
id00701673,0.3280049598668187,1
id00673499,0.3279772750480987,1
id00723403,0.3279629243626115,1
id00593241,0.32794221308702387,1
id00550281,0.3278997285403886,1
id00573287,0.32789271397954795,1
id00614620,0.32788348546147467,1
id00670759,0.3278658034175588,1
id00544863,0.32783900195902027,1
id00732916,0.3278380097466127,1
id00510482,0.3278345201031431,1
id00703045,0.32779887900392807,1
id00593166,0.3277883383213954,1
id00603515,0.3277508136349103,1
id00588108,0.32773931944913764,1
id00613017,0.32772719629845204,1
id00569293,0.32771516859454136,1
id00522572,0.3276535861025375,1
id00701403,0.32764452979282055,1
id00529691,0.3276341737695111,1
id00557646,0.32763172553589587,1
id00540761,0.32759899415145705,1
id00616176,0.3275797862839478,1
id00673089,0.32756224690031827,1
id00557647,0.3275566452113863,1
id00605031,0.32754827908642214,1
id00566849,0.32752709879485675,1
id00683178,0.32750181886258706,1
id00634506,0.3274699595392032,1
id00521653,0.3274187832911771,1
id00529646,0.32741599108365504,1
id00623254,0.32740715577213103,1
id00555286,0.3273566279024624,1
id00533388,0.3273507027582794,1
id00661223,0.3272841385339306,1
id00723766,0.32727886360544034,1
id00515613,0.32723945712974456,1
id00635603,0.3272392481975974,1
id00541999,0.3272194443616984,1
id00541511,0.3272044989080823,1
id00590270,0.32715828585748224,1
id00580805,0.3271446363031746,1
id00647182,0.3271243023087459,1
id00552329,0.3270801661217268,1
id00572610,0.3270790399742857,1
id00580459,0.3270688548605192,1
id00632430,0.32703964619542497,1
id00570208,0.32701702503611857,1
id00547868,0.32700725897037547,1
id00607216,0.3269910673069678,1
id00663593,0.3269875836403871,1
id00627878,0.3269736213711459,1
id00742100,0.326920029427435,1
id00706546,0.3269113450618606,1
id00740299,0.32690730459597095,1
id00537467,0.32689262370651573,1
id00685891,0.32685635516324024,1
id00555241,0.3268519059510273,1
id00604602,0.32683740607693373,1
id00555695,0.32680984255399176,1
id00582683,0.32680171726260404,1
id00573526,0.32677158938868855,1
id00605851,0.3267588747948722,1
id00715423,0.3267554012721583,1
id00632543,0.32675200820922734,1
id00640234,0.32673773772677694,1
id00600534,0.3267370769588557,1
id00587645,0.32673208634561796,1
id00557785,0.32672984132108546,1
id00639627,0.3266960423192101,1
id00505004,0.32666512850610324,1
id00584357,0.3266536481997584,1
id00720130,0.3266158439854219,1
id00693923,0.3266078020493089,1
id00558806,0.3265935595770686,1
id00516357,0.32659007926871797,1
id00628526,0.3265527911315028,1
id00592944,0.3265413971715656,1
id00600124,0.3265358724583087,1
id00568671,0.32652175451026716,1
id00585016,0.3264897249254654,1
id00703826,0.3264867891642604,1
id00551328,0.32646493928623876,1
id00583727,0.3264572772978937,1
id00680528,0.3264367780913101,1
id00556802,0.32643582290105466,1
id00707732,0.3264268251062275,1
id00650984,0.326419185514404,1
id00526169,0.32639703766833467,1
id00692508,0.3263901606612788,1
id00671479,0.3263666559414453,1
id00545796,0.3263662769140985,1
id00559104,0.3263615341965856,1
id00679171,0.3263518320302803,1
id00641842,0.32632435060843484,1
id00557829,0.3263203382276663,1
id00612775,0.32628049891144234,1
id00699998,0.3262721497571105,1
id00646179,0.3262674730305656,1
id00591200,0.3262533005063867,1
id00678775,0.3262505861092391,1
id00733464,0.3262444761058219,1
id00567792,0.32622839869421727,1
id00659393,0.32622397647453466,1
id00671603,0.32621427241683254,1
id00653324,0.32619816196652524,1
id00641041,0.32614639385851146,1
id00594992,0.32614393518918433,1
id00583004,0.32613483972043494,1
id00568557,0.3261065384519035,1
id00675363,0.32608129856727985,1
id00592027,0.3260699616856514,1
id00580135,0.32602184160298053,1
id00567322,0.3260132823689534,1
id00571114,0.3260001890649473,1
id00525149,0.32599613121321963,1
id00617617,0.32594464775450965,1
id00550017,0.3259157997424037,1
id00530759,0.32589753149822653,1
id00741316,0.3258950527523345,1
id00747066,0.32588107528830507,1
